Indice,Voltagem
1367,1.80841
1368,2.73705
1369,4.49658
1370,4.00782
1371,1.85728
1372,2.49267
1373,4.15445
1374,4.34995
1375,2.44379
1376,2.15054
1377,4.10557
1378,4.49658
1379,2.39492
1380,2.00391
1381,4.05670
1382,4.54545
1383,2.59042
1384,1.80841
1385,3.56794
1386,4.69208
1387,2.88368
1388,1.90616
1389,3.81232
1390,4.64321
1391,3.12805
1392,1.75953
1393,3.22581
1394,4.64321
1395,3.86119
1396,2.00391
1397,2.54154
1398,4.49658
1399,4.34995
1400,2.29717
1401,2.05279
1402,4.05670
1403,4.44770
1404,2.44379
1405,1.90616
1406,3.71457
1407,4.74096
1408,3.07918
1409,1.85728
1410,2.49267
1411,4.49658
1412,3.86119
1413,1.80841
1414,3.32356
1415,4.78983
1416,3.42131
1417,1.95503
1418,2.63930
1419,4.59433
1420,3.95894
1421,1.90616
1422,2.54154
1423,4.44770
1424,4.10557
1425,1.95503
1426,2.63930
1427,4.49658
1428,4.25220
1429,2.39492
1430,1.85728
1431,3.66569
1432,4.69208
1433,2.98143
1434,2.00391
1435,2.29717
1436,4.59433
1437,4.20332
1438,2.15054
1439,2.24829
1440,4.49658
1441,3.81232
1442,2.19941
1443,2.68817
1444,4.74096
1445,4.10557
1446,2.10166
1447,2.34604
1448,4.30108
1449,4.15445
1450,2.15054
1451,2.19941
1452,4.20332
1453,4.34995
1454,2.44379
1455,2.10166
1456,4.05670
1457,4.74096
1458,2.98143
1459,1.80841
1460,2.78592
1461,4.74096
1462,3.51906
1463,1.90616
1464,2.93255
1465,4.69208
1466,3.81232
1467,2.10166
1468,2.73705
1469,4.69208
1470,3.76344
1471,1.80841
1472,2.93255
1473,4.74096
1474,3.91007
1475,2.00391
1476,2.68817
1477,4.74096
1478,4.30108
1479,2.49267
1480,2.05279
1481,3.95894
1482,4.74096
1483,2.98143
1484,1.85728
1485,2.54154
1486,4.39883
1487,4.25220
1488,2.24829
1489,2.05279
1490,4.25220
1491,4.34995
1492,2.34604
1493,2.44379
1494,4.44770
1495,4.49658
1496,2.73705
1497,2.10166
1498,3.91007
1499,4.59433
1500,2.68817
1501,2.05279
